0,1,2,3,4,5,6,7,8
1501+,"Afyon Kocatepe University
Turkey",10.3–27.2,16.5,9.8,26.4,22.5,26.5,https://www.timeshighereducation.com/world-university-rankings/afyon-kocatepe-university
1501+,"AIIMS Rishikesh
India",10.3–27.2,29.0,11.2,17.2,22.8,21.0,https://www.timeshighereducation.com/world-university-rankings/aiims-rishikesh
1501+,"Akita University
Japan",10.3–27.2,26.3,13.6,18.7,43.3,28.7,https://www.timeshighereducation.com/world-university-rankings/akita-university
1501+,"Aksaray University
Turkey",10.3–27.2,14.8,9.3,24.1,18.2,28.9,https://www.timeshighereducation.com/world-university-rankings/aksaray-university
1501+,"Alanya Alaaddin Keykubat University
Turkey",10.3–27.2,16.4,10.3,20.0,16.4,27.2,https://www.timeshighereducation.com/world-university-rankings/alanya-alaaddin-keykubat-university
1501+,"Alberto Hurtado University
Chile",10.3–27.2,15.8,16.6,24.1,16.0,37.7,https://www.timeshighereducation.com/world-university-rankings/alberto-hurtado-university
1501+,"Alexandru Ioan Cuza University
Romania",10.3–27.2,22.5,12.2,29.2,41.1,39.3,https://www.timeshighereducation.com/world-university-rankings/alexandru-ioan-cuza-university
1501+,"Al-Furat Al-Awsat Technical University
Iraq",10.3–27.2,11.5,8.6,21.1,19.6,24.3,https://www.timeshighereducation.com/world-university-rankings/al-furat-al-awsat-technical-university
1501+,"Allameh Tabataba ’i University
Iran",10.3–27.2,33.2,12.8,32.6,24.0,30.4,https://www.timeshighereducation.com/world-university-rankings/allameh-tabataba-i-university
1501+,"Al-Muthanna University
Iraq",10.3–27.2,20.2,8.5,32.2,16.3,36.9,https://www.timeshighereducation.com/world-university-rankings/al-muthanna-university
1501+,"Al-Nahrain University
Iraq",10.3–27.2,29.7,8.9,28.8,21.0,24.2,https://www.timeshighereducation.com/world-university-rankings/al-nahrain-university
1501+,"Al-Qasim Green University
Iraq",10.3–27.2,22.5,7.9,49.2,16.6,25.0,https://www.timeshighereducation.com/world-university-rankings/al-qasim-green-university
1501+,"Al-Quds University
Palestine",10.3–27.2,22.9,11.0,17.8,21.1,81.2,https://www.timeshighereducation.com/world-university-rankings/al-quds-university
1501+,"Altınbaş University
Turkey",10.3–27.2,17.6,11.7,30.3,24.1,54.5,https://www.timeshighereducation.com/world-university-rankings/altinbas-university
1501+,"Alzahra University
Iran",10.3–27.2,27.3,16.9,28.1,26.6,28.3,https://www.timeshighereducation.com/world-university-rankings/alzahra-university
1501+,"Amity University - Kolkata
India",10.3–27.2,18.0,11.5,33.5,22.2,54.9,https://www.timeshighereducation.com/world-university-rankings/amity-university-kolkata
1501+,"Anáhuac University
Mexico",10.3–27.2,24.8,9.2,9.6,16.9,33.4,https://www.timeshighereducation.com/world-university-rankings/anahuac-university
1501+,"Ankara Yildirim Beyazit University
Turkey",10.3–27.2,20.1,13.1,29.5,22.5,31.0,https://www.timeshighereducation.com/world-university-rankings/ankara-yildirim-beyazit-university
1501+,"Antonio Nariño University
Colombia",10.3–27.2,18.4,8.3,28.9,17.1,51.5,https://www.timeshighereducation.com/world-university-rankings/antonio-narino-university
1501+,"Aoyama Gakuin University
Japan",10.3–27.2,16.7,9.4,10.8,29.3,36.4,https://www.timeshighereducation.com/world-university-rankings/aoyama-gakuin-university
1501+,"Arak University
Iran",10.3–27.2,19.3,14.6,32.9,29.1,35.1,https://www.timeshighereducation.com/world-university-rankings/arak-university
1501+,"Atılım University
Turkey",10.3–27.2,16.0,11.5,32.6,24.1,46.4,https://www.timeshighereducation.com/world-university-rankings/atilim-university
1501+,"Atma Jaya Catholic University of Indonesia
Indonesia",10.3–27.2,18.0,12.7,19.5,22.9,48.4,https://www.timeshighereducation.com/world-university-rankings/atma-jaya-catholic-university-indonesia
1501+,"Austral University of Chile
Chile",10.3–27.2,15.6,17.2,29.2,41.8,52.4,https://www.timeshighereducation.com/world-university-rankings/austral-university-chile
1501+,"Autonomous University of Baja California
Mexico",10.3–27.2,14.8,9.0,14.4,18.2,32.3,https://www.timeshighereducation.com/world-university-rankings/autonomous-university-baja-california
1501+,"Autonomous University of Guerrero (UAGro)
Mexico",10.3–27.2,16.0,7.7,10.9,17.7,29.7,https://www.timeshighereducation.com/world-university-rankings/autonomous-university-guerrero-uagro
1501+,"Aydın Adnan Menderes University
Turkey",10.3–27.2,28.4,20.3,20.0,20.4,22.9,https://www.timeshighereducation.com/world-university-rankings/aydin-adnan-menderes-university
1501+,"Azerbaijan State Oil and Industry University
Azerbaijan",10.3–27.2,25.0,8.1,15.7,19.7,44.7,https://www.timeshighereducation.com/world-university-rankings/azerbaijan-state-oil-and-industry-university
1501+,"Azerbaijan Technical University (AzTU)
Azerbaijan",10.3–27.2,26.2,7.5,5.7,30.4,35.9,https://www.timeshighereducation.com/world-university-rankings/azerbaijan-technical-university-aztu
1501+,"Babcock University
Nigeria",10.3–27.2,27.6,9.9,41.8,16.0,33.5,https://www.timeshighereducation.com/world-university-rankings/babcock-university
1501+,"Badji Mokhtar University – Annaba
Algeria",10.3–27.2,39.9,8.8,17.0,21.3,35.3,https://www.timeshighereducation.com/world-university-rankings/badji-mokhtar-university-annaba
1501+,"Baku State University
Azerbaijan",10.3–27.2,30.1,10.1,21.2,21.0,45.4,https://www.timeshighereducation.com/world-university-rankings/baku-state-university
1501+,"Balıkesir University
Turkey",10.3–27.2,14.6,9.9,15.7,21.0,20.7,https://www.timeshighereducation.com/world-university-rankings/balikesir-university
1501+,"Balochistan University of Information Technology, Engineering and Management Sciences (BUITEMS)
Pakistan",10.3–27.2,10.8,9.5,41.3,20.9,49.9,https://www.timeshighereducation.com/world-university-rankings/balochistan-university-information-technology-engineering-and-management
1501+,"Başkent University
Turkey",10.3–27.2,20.8,11.8,19.0,24.6,23.1,https://www.timeshighereducation.com/world-university-rankings/baskent-university
1501+,"Benemérita Universidad Autónoma de Puebla
Mexico",10.3–27.2,23.3,9.8,13.5,21.2,36.0,https://www.timeshighereducation.com/world-university-rankings/benemerita-universidad-autonoma-de-puebla
1501+,"Bernardo O’Higgins University
Chile",10.3–27.2,14.6,10.8,13.1,22.6,48.6,https://www.timeshighereducation.com/world-university-rankings/bernardo-ohiggins-university
1501+,"Beykent University
Turkey",10.3–27.2,14.4,8.3,21.9,17.4,27.3,https://www.timeshighereducation.com/world-university-rankings/beykent-university
1501+,"Bezmiâlem Vakif University
Turkey",10.3–27.2,37.8,12.0,26.1,22.9,28.6,https://www.timeshighereducation.com/world-university-rankings/bezmialem-vakif-university
1501+,"Bharati Vidyapeeth University
India",10.3–27.2,27.1,11.1,25.1,39.2,20.6,https://www.timeshighereducation.com/world-university-rankings/bharati-vidyapeeth-university
1501+,"Bialystok University of Technology
Poland",10.3–27.2,23.5,14.0,23.5,28.6,27.6,https://www.timeshighereducation.com/world-university-rankings/bialystok-university-technology
1501+,"Bilecik Şeyh Edebali University
Turkey",10.3–27.2,16.3,10.2,31.7,21.7,37.9,https://www.timeshighereducation.com/world-university-rankings/bilecik-seyh-edebali-university
1501+,"Blida 1 University
Algeria",10.3–27.2,18.3,8.2,15.7,18.2,35.2,https://www.timeshighereducation.com/world-university-rankings/blida-1-university
1501+,"Bogomolets National Medical University
Ukraine",10.3–27.2,24.0,9.9,9.8,17.4,26.4,https://www.timeshighereducation.com/world-university-rankings/bogomolets-national-medical-university
1501+,"Bolu Abant Izzet Baysal University
Turkey",10.3–27.2,17.1,9.7,29.2,19.0,38.0,https://www.timeshighereducation.com/world-university-rankings/bolu-abant-izzet-baysal-university
1501+,"Bozok University
Turkey",10.3–27.2,13.6,10.0,26.7,17.1,30.5,https://www.timeshighereducation.com/world-university-rankings/bozok-university
1501+,"B. S. Abdur Rahman Crescent Institute of Science and Technology
India",10.3–27.2,20.1,10.6,39.4,26.2,25.1,https://www.timeshighereducation.com/world-university-rankings/b-s-abdur-rahman-crescent-institute-science-and-technology
1501+,"Burapha University
Thailand",10.3–27.2,17.4,10.1,14.1,24.5,29.1,https://www.timeshighereducation.com/world-university-rankings/burapha-university
1501+,"Burdur Mehmet Akif Ersoy University
Turkey",10.3–27.2,12.6,9.6,34.9,18.9,23.5,https://www.timeshighereducation.com/world-university-rankings/burdur-mehmet-akif-ersoy-university
1501+,"Bursa Technical University
Turkey",10.3–27.2,13.6,8.7,23.3,22.8,34.5,https://www.timeshighereducation.com/world-university-rankings/bursa-technical-university
1501+,"Bursa Uludağ University
Turkey",10.3–27.2,19.3,10.2,23.4,26.5,36.0,https://www.timeshighereducation.com/world-university-rankings/bursa-uludag-university
1501+,"Çanakkale Onsekiz Mart University
Turkey",10.3–27.2,14.3,18.6,19.5,21.4,24.7,https://www.timeshighereducation.com/world-university-rankings/canakkale-onsekiz-mart-university
1501+,"Çankırı Karatekin University
Turkey",10.3–27.2,14.4,18.0,23.0,17.1,31.9,https://www.timeshighereducation.com/world-university-rankings/cankiri-karatekin-university
1501+,"Cardinal Stefan Wyszyński University in Warsaw
Poland",10.3–27.2,27.6,22.1,29.1,18.3,29.8,https://www.timeshighereducation.com/world-university-rankings/cardinal-stefan-wyszynski-university-warsaw
1501+,"Catholic University of Brasília
Brazil",10.3–27.2,25.5,25.3,13.6,22.2,37.4,https://www.timeshighereducation.com/world-university-rankings/catholic-university-brasilia
1501+,"Catholic University of the North
Chile",10.3–27.2,14.7,14.9,33.8,19.9,61.0,https://www.timeshighereducation.com/world-university-rankings/catholic-university-north
1501+,"Ceará State University
Brazil",10.3–27.2,24.9,12.0,10.2,19.8,22.0,https://www.timeshighereducation.com/world-university-rankings/ceara-state-university
1501+,"Central University of Venezuela
Venezuela",10.3–27.2,24.2,8.6,14.1,19.4,48.7,https://www.timeshighereducation.com/world-university-rankings/central-university-venezuela
1501+,"Centro Federal de Educação Tecnológica Celso Suckow da Fonseca (CEFET-RJ)
Brazil",10.3–27.2,15.5,10.1,26.3,18.6,36.3,https://www.timeshighereducation.com/world-university-rankings/centro-federal-de-educacao-tecnologica-celso-suckow-da-fonseca-cefet-rj
1501+,"Centurion University of Technology and Management
India",10.3–27.2,15.3,13.0,41.1,43.4,27.4,https://www.timeshighereducation.com/world-university-rankings/centurion-university-technology-and-management
1501+,"CES University
Colombia",10.3–27.2,21.7,9.5,10.4,16.9,37.9,https://www.timeshighereducation.com/world-university-rankings/ces-university
1501+,"CEU Universities
Spain",10.3–27.2,21.9,11.8,33.9,26.4,49.8,https://www.timeshighereducation.com/world-university-rankings/ceu-universities
1501+,"Chang Gung University of Science and Technology
Taiwan",10.3–27.2,16.1,15.2,39.8,41.8,21.0,https://www.timeshighereducation.com/world-university-rankings/chang-gung-university-science-and-technology
1501+,"Chiba Institute of Technology
Japan",10.3–27.2,14.5,8.5,15.2,35.5,21.3,https://www.timeshighereducation.com/world-university-rankings/chiba-institute-technology
1501+,"Chinese Culture University
Taiwan",10.3–27.2,14.8,11.9,15.8,34.2,30.0,https://www.timeshighereducation.com/world-university-rankings/chinese-culture-university
1501+,"Chosun University
South Korea",10.3–27.2,25.2,23.1,25.8,75.0,31.0,https://www.timeshighereducation.com/world-university-rankings/chosun-university
1501+,"Christ University
India",10.3–27.2,15.6,14.5,52.0,22.1,24.5,https://www.timeshighereducation.com/world-university-rankings/christ-university
1501+,"Chubu University
Japan",10.3–27.2,17.2,11.5,15.0,38.9,36.3,https://www.timeshighereducation.com/world-university-rankings/chubu-university
1501+,"Chung Shan Medical University
Taiwan",10.3–27.2,20.3,21.4,31.7,63.0,22.2,https://www.timeshighereducation.com/world-university-rankings/chung-shan-medical-university
1501+,"Chuo University
Japan",10.3–27.2,18.2,10.8,14.7,37.0,31.0,https://www.timeshighereducation.com/world-university-rankings/chuo-university
1501+,"Communication University of China
China",10.3–27.2,25.7,16.4,29.4,56.8,24.3,https://www.timeshighereducation.com/world-university-rankings/communication-university-china
1501+,"Cracow University of Technology
Poland",10.3–27.2,25.9,10.4,32.7,30.5,33.6,https://www.timeshighereducation.com/world-university-rankings/cracow-university-technology
1501+,"Cukurova University
Turkey",10.3–27.2,22.3,13.8,32.5,33.7,29.8,https://www.timeshighereducation.com/world-university-rankings/cukurova-university
1501+,"Damascus University
Syria",10.3–27.2,12.5,8.3,12.1,18.1,45.8,https://www.timeshighereducation.com/world-university-rankings/damascus-university
1501+,"Damghan University
Iran",10.3–27.2,18.0,10.8,36.2,19.9,32.0,https://www.timeshighereducation.com/world-university-rankings/damghan-university
1501+,"Dankook University
South Korea",10.3–27.2,23.1,14.7,27.8,51.1,26.7,https://www.timeshighereducation.com/world-university-rankings/dankook-university
1501+,"De La Salle University
Philippines",10.3–27.2,18.3,12.6,31.4,24.1,29.1,https://www.timeshighereducation.com/world-university-rankings/de-la-salle-university
1501+,"Del Rosario University
Colombia",10.3–27.2,21.5,16.2,32.3,30.5,49.8,https://www.timeshighereducation.com/world-university-rankings/del-rosario-university
1501+,"Delta State University, Abraka
Nigeria",10.3–27.2,13.5,9.4,15.1,16.3,24.0,https://www.timeshighereducation.com/world-university-rankings/delta-state-university-abraka
1501+,"Dicle University
Turkey",10.3–27.2,23.9,9.6,18.2,22.4,25.0,https://www.timeshighereducation.com/world-university-rankings/dicle-university
1501+,"Diponegoro University
Indonesia",10.3–27.2,32.5,16.8,23.0,45.4,40.7,https://www.timeshighereducation.com/world-university-rankings/diponegoro-university
1501+,"Dnipro University of Technology
Ukraine",10.3–27.2,13.0,7.6,47.1,17.6,27.1,https://www.timeshighereducation.com/world-university-rankings/dnipro-university-technology
1501+,"Dokkyo Medical University
Japan",10.3–27.2,28.1,10.9,27.8,37.4,19.4,https://www.timeshighereducation.com/world-university-rankings/dokkyo-medical-university
1501+,"Dokuz Eylül University
Turkey",10.3–27.2,27.7,15.9,27.2,64.6,30.8,https://www.timeshighereducation.com/world-university-rankings/dokuz-eylul-university
1501+,"Doshisha University
Japan",10.3–27.2,18.1,11.1,12.4,35.5,34.1,https://www.timeshighereducation.com/world-university-rankings/doshisha-university
1501+,"Dow University of Health Sciences
Pakistan",10.3–27.2,24.5,10.4,27.9,19.3,47.3,https://www.timeshighereducation.com/world-university-rankings/dow-university-health-sciences
1501+,"Dr. M.G.R. Educational and Research Institute
India",10.3–27.2,18.6,8.6,25.3,16.8,22.5,https://www.timeshighereducation.com/world-university-rankings/dr-mgr-educational-and-research-institute
